chapter	chapter_text	block	block_text	group	group_text	code	code_text	position
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A36	Diphtheria	A36	Diphtheria	N
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A36	Diphtheria	A360	Pharyngeal diphtheria	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A36	Diphtheria	A361	Nasopharyngeal diphtheria	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A36	Diphtheria	A362	Laryngeal diphtheria	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A36	Diphtheria	A363	Cutaneous diphtheria	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A36	Diphtheria	A368	Other diphtheria	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A36	Diphtheria	A369	Diphtheria, unspecified	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A37	Whooping cough	A37	Whooping cough	N
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A37	Whooping cough	A370	Whooping cough due to Bordetella pertussis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A37	Whooping cough	A371	Whooping cough due to Bordetella parapertussis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A37	Whooping cough	A378	Whooping cough due to other Bordetella species	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A37	Whooping cough	A379	Whooping cough, unspecified	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A38	Scarlet fever	A38	Scarlet fever	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A39	Meningococcal infection	A39	Meningococcal infection	N
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A39	Meningococcal infection	A390	Meningococcal meningitis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A39	Meningococcal infection	A391	Waterhouse-Friderichsen syndrome	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A39	Meningococcal infection	A392	Acute meningococcaemia	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A39	Meningococcal infection	A393	Chronic meningococcaemia	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A39	Meningococcal infection	A394	Meningococcaemia, unspecified	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A39	Meningococcal infection	A395	Meningococcal heart disease	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A39	Meningococcal infection	A398	Other meningococcal infections	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A39	Meningococcal infection	A399	Meningococcal infection, unspecified	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A40	Streptococcal sepsis	A40	Streptococcal sepsis	N
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A40	Streptococcal sepsis	A400	Sepsis due to streptococcus, group A	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A40	Streptococcal sepsis	A401	Sepsis due to streptococcus, group B	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A40	Streptococcal sepsis	A402	Sepsis due to streptococcus, group D	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A40	Streptococcal sepsis	A403	Sepsis due to Streptococcus pneumoniae	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A40	Streptococcal sepsis	A408	Other streptococcal sepsis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A40	Streptococcal sepsis	A409	Streptococcal sepsis, unspecified	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A41	Other sepsis	A41	Other sepsis	N
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A41	Other sepsis	A410	Sepsis due to Staphylococcus aureus	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A41	Other sepsis	A411	Sepsis due to other specified staphylococcus	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A41	Other sepsis	A412	Sepsis due to unspecified staphylococcus	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A41	Other sepsis	A413	Sepsis due to Haemophilus influenzae	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A41	Other sepsis	A414	Sepsis due to anaerobes	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A41	Other sepsis	A415	Sepsis due to other Gram-negative organisms	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A41	Other sepsis	A418	Other specified sepsis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A41	Other sepsis	A419	Sepsis, unspecified	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A42	Actinomycosis	A42	Actinomycosis	N
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A42	Actinomycosis	A420	Pulmonary actinomycosis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A42	Actinomycosis	A421	Abdominal actinomycosis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A42	Actinomycosis	A422	Cervicofacial actinomycosis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A42	Actinomycosis	A427	Actinomycotic sepsis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A42	Actinomycosis	A428	Other forms of actinomycosis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A42	Actinomycosis	A429	Actinomycosis, unspecified	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A43	Nocardiosis	A43	Nocardiosis	N
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A43	Nocardiosis	A430	Pulmonary nocardiosis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A43	Nocardiosis	A431	Cutaneous nocardiosis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A43	Nocardiosis	A438	Other forms of nocardiosis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A43	Nocardiosis	A439	Nocardiosis, unspecified	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A44	Bartonellosis	A44	Bartonellosis	N
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A44	Bartonellosis	A440	Systemic bartonellosis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A44	Bartonellosis	A441	Cutaneous and mucocutaneous bartonellosis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A44	Bartonellosis	A448	Other forms of bartonellosis	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A44	Bartonellosis	A449	Bartonellosis, unspecified	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A46	Erysipelas	A46	Erysipelas	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A48	Other bacterial diseases, not elsewhere classified	A48	Other bacterial diseases, not elsewhere classified	N
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A48	Other bacterial diseases, not elsewhere classified	A480	Gas gangrene	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A48	Other bacterial diseases, not elsewhere classified	A481	Legionnaires disease	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A48	Other bacterial diseases, not elsewhere classified	A482	Nonpneumonic Legionnaires disease [Pontiac fever]	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A48	Other bacterial diseases, not elsewhere classified	A483	Toxic shock syndrome	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A48	Other bacterial diseases, not elsewhere classified	A484	Brazilian purpuric fever	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A48	Other bacterial diseases, not elsewhere classified	A488	Other specified bacterial diseases	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A49	Bacterial infection of unspecified site	A49	Bacterial infection of unspecified site	N
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A49	Bacterial infection of unspecified site	A490	Staphylococcal infection, unspecified site	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A49	Bacterial infection of unspecified site	A491	Streptococcal infection, unspecified site	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A49	Bacterial infection of unspecified site	A492	Haemophilus influenzae infection, unspecified site	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A49	Bacterial infection of unspecified site	A493	Mycoplasma infection, unspecified site	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A49	Bacterial infection of unspecified site	A498	Other bacterial infections of unspecified site	T
1.0	Certain infectious and parasitic diseases	A30_A49	Other bacterial diseases	A49	Bacterial infection of unspecified site	A499	Bacterial infection, unspecified	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A50	Congenital syphilis	A50	Congenital syphilis	N
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A50	Congenital syphilis	A500	Early congenital syphilis, symptomatic	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A50	Congenital syphilis	A501	Early congenital syphilis, latent	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A50	Congenital syphilis	A502	Early congenital syphilis, unspecified	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A50	Congenital syphilis	A503	Late congenital syphilitic oculopathy	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A50	Congenital syphilis	A504	Late congenital neurosyphilis [juvenile neurosyphilis]	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A50	Congenital syphilis	A505	Other late congenital syphilis, symptomatic	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A50	Congenital syphilis	A506	Late congenital syphilis, latent	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A50	Congenital syphilis	A507	Late congenital syphilis, unspecified	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A50	Congenital syphilis	A509	Congenital syphilis, unspecified	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A51	Early syphilis	A51	Early syphilis	N
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A51	Early syphilis	A510	Primary genital syphilis	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A51	Early syphilis	A511	Primary anal syphilis	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A51	Early syphilis	A512	Primary syphilis of other sites	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A51	Early syphilis	A513	Secondary syphilis of skin and mucous membranes	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A51	Early syphilis	A514	Other secondary syphilis	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A51	Early syphilis	A515	Early syphilis, latent	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A51	Early syphilis	A519	Early syphilis, unspecified	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A52	Late syphilis	A52	Late syphilis	N
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A52	Late syphilis	A520	Cardiovascular syphilis	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A52	Late syphilis	A521	Symptomatic neurosyphilis	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A52	Late syphilis	A522	Asymptomatic neurosyphilis	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A52	Late syphilis	A523	Neurosyphilis, unspecified	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A52	Late syphilis	A527	Other symptomatic late syphilis	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A52	Late syphilis	A528	Late syphilis, latent	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A52	Late syphilis	A529	Late syphilis, unspecified	T
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A53	Other and unspecified syphilis	A53	Other and unspecified syphilis	N
1.0	Certain infectious and parasitic diseases	A50_A64	Infections with a predominantly sexual mode of transmission	A53	Other and unspecified syphilis	A530	Latent syphilis, unspecified as early or late	T
